Date,daily_returns,realized_volatility
2024-06-12,0.4851081486115434,-1.1714221495537644
2024-06-13,-0.7743600087045662,-1.12360595720351
2024-06-14,0.06376107081059557,-1.129048376823688
2024-06-15,0.6901652632863653,-1.1039939051548744
2024-06-16,0.42375514213333226,-1.1126538936383121
2024-06-17,-0.9146626530055803,-1.0426900562258035
2024-06-18,-0.2608438709512922,-1.0705938805614106
2024-06-19,0.6084555106053121,-1.0014807674460076
2024-06-20,-0.42734206438819955,-0.9931081330149141
2024-06-21,0.012464362879155392,-1.0251905124124452
2024-06-22,-0.20679791156472654,-1.0270743157780822
2024-06-23,-0.6694291347763462,-0.9925520025197202
2024-06-24,-0.6163130025686111,-1.0037795973737649
2024-06-25,0.36311655342498117,-1.0046924662003573
2024-06-26,-0.25022418609207375,-1.0107486407446549
2024-06-27,0.6270830171491346,-1.0330606327468403
2024-06-28,-0.6357919016940822,-1.0026440134381256
2024-06-29,-0.03506781698306963,-1.0144879403447409
2024-06-30,0.4923373180634543,-0.9683098373178008
2024-07-01,0.034485083924001285,-1.1919629389944646
2024-07-02,-0.2339584126206179,-1.2328896290881877
2024-07-03,-1.0900812307714016,-1.1557790491985984
2024-07-04,-2.154822377837408,-0.6741722363465147
2024-07-05,-0.7301954744478477,-0.7447796076024541
2024-07-06,0.835122797297838,-0.6639427002419991
2024-07-07,-1.3683379456984741,-0.5816817608692716
2024-07-08,0.8662185964085187,-0.4562395985023118
2024-07-09,0.411345914754174,-0.4847385108553452
2024-07-10,0.3366520523841695,-0.45882770567323233
2024-07-11,-0.047120427997326624,-0.46095749552098514
2024-07-12,0.2910985973699881,-0.4385907723012191
2024-07-13,0.3739387741998579,-0.4376185618101955
2024-07-14,0.5887834395770843,-0.41863024576585023
2024-07-15,2.1923831377919942,-0.005901152252530988
2024-07-16,-0.41661571868124325,0.003531204399605221
2024-07-17,-0.496157860304972,-0.010253276956853415
2024-07-18,0.2957012579046875,-0.03338200775199804
2024-07-19,0.6517944362579587,-0.0019992118037606955
2024-07-20,0.08431594625511041,-0.018821748135078115
2024-07-21,0.11515918432116098,-0.0181519020827721
2024-07-22,-0.8277666142523985,0.03308476637371285
2024-07-23,0.3255526789274234,-0.06092292687197427
2024-07-24,-1.2574296205541646,-0.3394686170375408
2024-07-25,-1.4541004220618596,-0.18716386515354835
2024-07-26,0.909742970926482,-0.17697360291604317
2024-07-27,-0.2832769190390801,-0.3566870111977938
2024-07-28,0.18642561044773362,-0.40880732842990014
2024-07-29,0.4111755162344745,-0.4088173863215937
2024-07-30,-0.3994812279295461,-0.39328233525380274
2024-07-31,-0.4534658535467724,-0.3703348767411998
2024-08-01,-0.2993963679321971,-0.36690528902705916
2024-08-02,-2.0059842584575933,-0.04942774542631668
2024-08-03,-0.841693770972725,-0.05314451038006646
2024-08-04,-2.2235121299341847,-0.2578732281531058
2024-08-05,-2.9713161356002478,0.2460422452567954
2024-08-06,0.47503445824789037,0.31508862356319495
2024-08-07,-1.4876908570205427,0.3337014939754683
2024-08-08,4.327975730492007,1.6087457607110818
2024-08-09,-0.9456585737393018,1.610940868263665
2024-08-10,0.08848120947450205,1.60951536355298
2024-08-11,-0.6678683723616378,1.604496268125256
2024-08-12,1.9391682503793113,1.8420831205603974
2024-08-13,-0.252975658580023,1.8009189500334146
2024-08-14,-0.4718494903851857,1.735941880491151
2024-08-15,-1.0527272572080149,1.6929251062225004
2024-08-16,0.23462502467159171,1.7085119012806749
2024-08-17,0.2125908309937215,1.7098322957614884
2024-08-18,-0.04261224872938094,1.6870764999588952
2024-08-19,0.23980930380352847,1.7024132895836015
2024-08-20,-0.7439630565764331,1.7103635423606118
2024-08-21,0.6358445663570694,1.7527914435625818
2024-08-22,-0.12346880443969102,1.5990631786734468
2024-08-23,1.5545904910508466,1.712238228764969
2024-08-24,0.023241451654306147,1.4670196739362156
2024-08-25,-0.2437452742314218,0.9508091173524165
